reporting_date,seller_type,payment_type,rto_type,rto_reason,last_undelivery_status,LPD_Bucket,rto_count,total_shipment_count
20260508,BGS,cod,ZRTO,ZRTO_others,,Breach,1,24
20260508,BGS,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,214
20260508,BGS,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,214
20260508,BHN,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,24,190
20260508,BHN,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,9,190
20260508,BHN,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,9,190
20260508,BHN,cod,ZRTO,ZRTO_others,,Breach,6,190
20260508,BHN,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,2,190
20260508,BHN,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,2,190
20260508,BHN,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,190
20260508,BHN,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,1,190
20260508,BNB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,5,49
20260508,BNB,prepaid,ZRTO,ZRTO_others,,Breach,4,151
20260508,BNB,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,49
20260508,BNB,cod,ZRTO,ZRTO_others,,Breach,1,49
20260508,BNB,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,49
20260508,BNB,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,49
20260508,BNB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,49
20260508,BNB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,49
20260508,BNB,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,49
20260508,BNB,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,151
20260508,BRO,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,2,4
20260508,BRO,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,4
20260508,BRO,cod,ZRTO,ZRTO_others,,Breach,1,4
20260508,BRO,prepaid,ZRTO,ZRTO_others,,Breach,1,3
20260508,BSC,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,5,55
20260508,BSC,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,3,55
20260508,BSC,cod,ZRTO,ZRTO_others,,Breach,3,55
20260508,BSC,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,2,55
20260508,BSC,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,51
20260508,BSC,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,51
20260508,BSC,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,1,55
20260508,BSC,prepaid,ZRTO,ZRTO_others,,Breach,1,51
20260508,BSC,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,51
20260508,BSC,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,55
20260508,BSC,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,55
20260508,BSC,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,51
20260508,BSR,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,407,2260
20260508,BSR,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,163,2260
20260508,BSR,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,89,2260
20260508,BSR,cod,ZRTO,ZRTO_others,,Breach,74,2260
20260508,BSR,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,56,2260
20260508,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,21,2260
20260508,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,18,2260
20260508,BSR,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,12,2260
20260508,BSR,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,12,2260
20260508,BSR,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,11,2260
20260508,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,11,2260
20260508,BSR,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,8,2260
20260508,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,6,2260
20260508,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,5,2260
20260508,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,4,2260
20260508,BSR,prepaid,ZRTO,ZRTO_others,,Breach,4,322
20260508,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,4,2260
20260508,BSR,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,3,2260
20260508,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_NonServiceablePincode,Breach,3,2260
20260508,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,3,2260
20260508,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,2,2260
20260508,BSR,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,2,322
20260508,BSR,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,2,2260
20260508,BSR,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,322
20260508,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_SameStateMisroute,Breach,2,2260
20260508,BSR,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,322
20260508,BSR,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,RTO On/Before LPD,1,2260
20260508,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Incomplete_Address,Breach,1,2260
20260508,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,1,2260
20260508,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,RTO On/Before LPD,1,2260
20260508,BSR,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,322
20260508,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,2260
20260508,BSR,cod,ZRTO,ZRTO_others,Undelivered_UntraceableFromHub,Breach,1,2260
20260508,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,1,2260
20260508,BSR,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,2260
20260508,BSR,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,1,2260
20260508,BSR,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,RTO On/Before LPD,1,2260
20260508,BUI,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,1
20260508,BZW,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,33,101
20260508,BZW,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,8,101
20260508,BZW,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,7,101
20260508,BZW,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,6,101
20260508,BZW,cod,ZRTO,ZRTO_others,,Breach,5,101
20260508,BZW,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,2,101
20260508,BZW,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,2,101
20260508,BZW,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,2,101
20260508,BZW,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,8
20260508,BZW,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,101
20260508,BZW,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,101
20260508,BZW,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,1,101
20260508,BZW,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,8
20260508,CDM,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,643,2644
20260508,CDM,cod,ZRTO,ZRTO_others,,Breach,198,2644
20260508,CDM,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,182,2644
20260508,CDM,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,121,2644
20260508,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,118,2644
20260508,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,90,2644
20260508,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,84,2644
20260508,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,56,2644
20260508,CDM,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,53,2644
20260508,CDM,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,32,2644
20260508,CDM,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,30,2644
20260508,CDM,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,29,2644
20260508,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,25,2644
20260508,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,12,2644
20260508,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,8,2644
20260508,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,7,2644
20260508,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,RTO On/Before LPD,7,2644
20260508,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,6,2644
20260508,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,5,2644
20260508,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,5,2644
20260508,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_NonServiceablePincode,Breach,4,2644
20260508,CDM,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,4,2644
20260508,CDM,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,3,2644
20260508,CDM,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,3,2644
20260508,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,3,2644
20260508,CDM,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,2,2644
20260508,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Shipment_Damage,Breach,2,2644
20260508,CDM,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,2,117
20260508,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_SameStateMisroute,Breach,2,2644
20260508,CDM,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,RTO On/Before LPD,2,2644
20260508,CDM,cod,ZRTO,ZRTO_others,Undelivered_UntraceableFromHub,Breach,1,2644
20260508,CDM,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,1,117
20260508,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_OtherStateMisroute,Breach,1,2644
20260508,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,2644
20260508,CDM,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Shipment_Damage,Breach,1,2644
20260508,CDM,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,2644
20260508,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,1,2644
20260508,CDM,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,RTO On/Before LPD,1,2644
20260508,CDM,cod,ZRTO,ZRTO_SSM,Undelivered_Request_For_Reschedule,Breach,1,2644
20260508,CDM,cod,ZRTO,ZRTO_SSM,Undelivered_UntraceableFromHub,Breach,1,2644
20260508,CLQ,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,21,201
20260508,CLQ,prepaid,ZRTO,ZRTO_others,,Breach,15,682
20260508,CLQ,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,7,201
20260508,CLQ,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,4,682
20260508,CLQ,cod,ZRTO,ZRTO_others,,Breach,4,201
20260508,CLQ,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,4,201
20260508,CLQ,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,2,682
20260508,CLQ,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,2,201
20260508,CLQ,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,201
20260508,CLQ,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,201
20260508,CLQ,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,682
20260508,CLQ,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,RTO On/Before LPD,1,201
20260508,CLQ,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,201
20260508,CLQ,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,682
20260508,CMD,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2149,9052
20260508,CMD,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1165,9052
20260508,CMD,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,606,9052
20260508,CMD,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,511,9052
20260508,CMD,cod,ZRTO,ZRTO_others,,Breach,502,9052
20260508,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,175,9052
20260508,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,131,9052
20260508,CMD,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,100,9052
20260508,CMD,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,95,9052
20260508,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,82,9052
20260508,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,74,9052
20260508,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,53,9052
20260508,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,34,9052
20260508,CMD,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,30,9052
20260508,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,24,9052
20260508,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,8,9052
20260508,CMD,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,8,9052
20260508,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,7,9052
20260508,CMD,prepaid,ZRTO,ZRTO_others,,Breach,7,173
20260508,CMD,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,6,9052
20260508,CMD,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,5,9052
20260508,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Shipment_Damage,Breach,5,9052
20260508,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,4,9052
20260508,CMD,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,3,173
20260508,CMD,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,3,173
20260508,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Incomplete_Address,Breach,3,9052
20260508,CMD,cod,ZRTO,ZRTO_others,Undelivered_UntraceableFromHub,Breach,3,9052
20260508,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,3,9052
20260508,CMD,cod,ZRTO,ZRTO_Damage,Undelivered_UntraceableFromHub,Breach,1,9052
20260508,CMD,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,9052
20260508,CMD,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,173
20260508,CMD,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,173
20260508,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Incomplete_Address,Breach,1,9052
20260508,CMD,cod,Non_ZRTO,Attempt_1_or_2,,Breach,1,9052
20260508,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_OtherStateMisroute,Breach,1,9052
20260508,CMD,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,173
20260508,CMP,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,3
20260508,CMP,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,3
20260508,CND,cod,ZRTO,ZRTO_others,,Breach,2,11
20260508,CND,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,11
20260508,CND,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,11
20260508,CRD,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,82
20260508,CRD,prepaid,ZRTO,ZRTO_others,,Breach,1,82
20260508,CRM,prepaid,ZRTO,ZRTO_others,,Breach,9,136
20260508,CRM,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,3,136
20260508,CRM,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,3,136
20260508,CRM,prepaid,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,136
20260508,CSU,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,27,154
20260508,CSU,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,5,154
20260508,CSU,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,3,154
20260508,CSU,cod,ZRTO,ZRTO_others,,Breach,3,154
20260508,CSU,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,2,154
20260508,CSU,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,154
20260508,CSU,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,131
20260508,CSU,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,1,154
20260508,CSU,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,131
20260508,CSU,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,131
20260508,CSU,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,154
20260508,CSU,prepaid,ZRTO,ZRTO_others,,Breach,1,131
20260508,CSU,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,154
20260508,CUL,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,8
20260508,CUL,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,55
20260508,CUL,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_SameStateMisroute,Breach,1,8
20260508,DAB,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,2,56
20260508,DAB,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,56
20260508,DAB,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,56
20260508,DAB,prepaid,ZRTO,ZRTO_others,,Breach,1,56
20260508,DAH,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,42,2734
20260508,DAH,prepaid,ZRTO,ZRTO_others,,Breach,24,2734
20260508,DAH,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,21,2734
20260508,DAH,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,10,2734
20260508,DAH,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,9,2734
20260508,DAH,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,8,2734
20260508,DAH,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_NonServiceablePincode,Breach,8,2734
20260508,DAH,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,8,2734
20260508,DAH,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,7,2734
20260508,DAH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,7,2734
20260508,DAH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,5,2734
20260508,DAH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,5,2734
20260508,DAH,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,2,2734
20260508,DAH,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,1,2734
20260508,DAH,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,1,2734
20260508,DAH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,2734
20260508,DAM,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,17,138
20260508,DAM,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,8,138
20260508,DAM,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,4,138
20260508,DAM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,3,138
20260508,DAM,cod,ZRTO,ZRTO_others,,Breach,3,138
20260508,DAM,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,2,189
20260508,DAM,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,138
20260508,DAM,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,138
20260508,DAM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,138
20260508,DAM,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,138
20260508,DAM,prepaid,ZRTO,ZRTO_others,,RTO On/Before LPD,1,189
20260508,DAM,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,189
20260508,DAM,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,1,138
