reporting_date,seller_type,payment_type,rto_type,rto_reason,last_undelivery_status,LPD_Bucket,rto_count,total_shipment_count
20260421,BHN,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,3,479
20260421,BHN,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,3,479
20260421,BHN,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,3,479
20260421,BHN,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,3,479
20260421,BHN,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,2,479
20260421,BHN,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,2,479
20260421,BHN,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,1,479
20260421,BHN,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,479
20260421,BHN,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Shipment_Damage,Breach,1,479
20260421,BHN,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Shipment_Damage,Breach,1,88
20260421,BHN,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,1,479
20260421,BHN,prepaid,ZRTO,ZRTO_others,,Breach,1,88
20260421,BHN,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,479
20260421,BHN,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,479
20260421,BHN,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,479
20260421,BHN,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,479
20260421,BIB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,6,51
20260421,BIB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,5,51
20260421,BIB,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,31
20260421,BIB,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,51
20260421,BIB,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,51
20260421,BIB,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,51
20260421,BIS,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,4,12
20260421,BIS,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,12
20260421,BIS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,12
20260421,BIS,cod,ZRTO,ZRTO_others,,Breach,1,12
20260421,BIS,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,12
20260421,BNB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,5,45
20260421,BNB,prepaid,ZRTO,ZRTO_others,,Breach,4,48
20260421,BNB,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,4,45
20260421,BNB,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,2,45
20260421,BNB,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,2,45
20260421,BNB,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,2,45
20260421,BNB,cod,ZRTO,ZRTO_others,,Breach,1,45
20260421,BNB,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,45
20260421,BSC,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,4,49
20260421,BSC,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,3,49
20260421,BSC,cod,ZRTO,ZRTO_others,,Breach,1,49
20260421,BSC,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,21
20260421,BSC,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,21
20260421,BSC,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,49
20260421,BSC,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,1,49
20260421,BSC,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,49
20260421,BSC,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,49
20260421,BSR,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,479,2640
20260421,BSR,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,197,2640
20260421,BSR,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,147,2640
20260421,BSR,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,108,2640
20260421,BSR,cod,ZRTO,ZRTO_others,,Breach,77,2640
20260421,BSR,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,22,2640
20260421,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,17,2640
20260421,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,17,2640
20260421,BSR,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,16,2640
20260421,BSR,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,15,2640
20260421,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,15,2640
20260421,BSR,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,12,2640
20260421,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,11,2640
20260421,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,11,2640
20260421,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,10,2640
20260421,BSR,prepaid,ZRTO,ZRTO_others,,Breach,6,445
20260421,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,5,2640
20260421,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,4,2640
20260421,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_SameStateMisroute,Breach,3,2640
20260421,BSR,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,2,2640
20260421,BSR,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,2,445
20260421,BSR,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,2,2640
20260421,BSR,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,445
20260421,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_UntraceableFromHub,Breach,1,2640
20260421,BSR,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,445
20260421,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,RTO On/Before LPD,1,2640
20260421,BSR,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,445
20260421,BSR,cod,ZRTO,ZRTO_SSM,Undelivered_UntraceableFromHub,Breach,1,2640
20260421,BSR,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Shipment_Damage,Breach,1,2640
20260421,BSR,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,1,445
20260421,BSR,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_OtherStateMisroute,Breach,1,2640
20260421,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,1,2640
20260421,BSR,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Shipment_Damage,Breach,1,2640
20260421,BSR,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,445
20260421,CDM,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,84,411
20260421,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,43,411
20260421,CDM,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,37,411
20260421,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,34,411
20260421,CDM,cod,ZRTO,ZRTO_others,,Breach,18,411
20260421,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,8,411
20260421,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,8,411
20260421,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,6,411
20260421,CDM,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,5,411
20260421,CDM,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,4,411
20260421,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_NonServiceablePincode,Breach,4,411
20260421,CDM,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,4,411
20260421,CDM,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,3,411
20260421,CDM,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,3,411
20260421,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,3,411
20260421,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,RTO On/Before LPD,1,411
20260421,CDM,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,411
20260421,CDM,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,411
20260421,CDM,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,1,411
20260421,CDM,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,35
20260421,CDM,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,1,35
20260421,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_UntraceableFromHub,Breach,1,411
20260421,CDM,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_SameStateMisroute,Breach,1,411
20260421,CDM,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,RTO On/Before LPD,1,411
20260421,CDM,cod,ZRTO,ZRTO_SSM,Undelivered_UntraceableFromHub,Breach,1,411
20260421,CDM,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,1,411
20260421,CLQ,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,20,386
20260421,CLQ,prepaid,ZRTO,ZRTO_others,,Breach,19,1269
20260421,CLQ,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,9,386
20260421,CLQ,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,8,386
20260421,CLQ,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,8,386
20260421,CLQ,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,6,1269
20260421,CLQ,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,4,1269
20260421,CLQ,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,3,386
20260421,CLQ,cod,ZRTO,ZRTO_others,,Breach,3,386
20260421,CLQ,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,2,1269
20260421,CLQ,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,2,1269
20260421,CLQ,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,2,386
20260421,CLQ,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,2,1269
20260421,CLQ,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,2,386
20260421,CLQ,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,1,386
20260421,CLQ,prepaid,ZRTO,ZRTO_others,Undelivered_UntraceableFromHub,Breach,1,1269
20260421,CLQ,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,1,1269
20260421,CLQ,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,386
20260421,CLQ,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,1,386
20260421,CLQ,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,1269
20260421,CLQ,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,386
20260421,CLQ,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,1,386
20260421,CLQ,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,386
20260421,CLQ,prepaid,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,1269
20260421,CLQ,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,1269
20260421,CLQ,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,1,386
20260421,CMD,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,3236,11175
20260421,CMD,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1553,11175
20260421,CMD,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,810,11175
20260421,CMD,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,790,11175
20260421,CMD,cod,ZRTO,ZRTO_others,,Breach,617,11175
20260421,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,239,11175
20260421,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,194,11175
20260421,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,110,11175
20260421,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,105,11175
20260421,CMD,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,102,11175
20260421,CMD,cod,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,100,11175
20260421,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,75,11175
20260421,CMD,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,Breach,36,11175
20260421,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Shipment_Damage,Breach,26,11175
20260421,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,22,11175
20260421,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_NonServiceablePincode,Breach,15,11175
20260421,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,9,11175
20260421,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_SameStateMisroute,Breach,9,11175
20260421,CMD,cod,ZRTO,ZRTO_OSM,Undelivered_OtherStateMisroute,Breach,8,11175
20260421,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_Shipment_Damage,Breach,7,11175
20260421,CMD,cod,ZRTO,ZRTO_others,Undelivered_UntraceableFromHub,Breach,4,11175
20260421,CMD,cod,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,4,11175
20260421,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,RTO On/Before LPD,4,11175
20260421,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_UntraceableFromHub,Breach,3,11175
20260421,CMD,cod,Non_ZRTO,Non_ZRTO_Others,,RTO On/Before LPD,3,11175
20260421,CMD,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,RTO On/Before LPD,3,11175
20260421,CMD,prepaid,ZRTO,ZRTO_others,,Breach,2,66
20260421,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_OtherStateMisroute,Breach,2,11175
20260421,CMD,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,66
20260421,CMD,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_OtherStateMisroute,Breach,1,11175
20260421,CMD,cod,Non_ZRTO,Non_ZRTO_Others,,Breach,1,11175
20260421,CMD,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,11175
20260421,CMD,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,66
20260421,CMD,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Incomplete_Address,Breach,1,11175
20260421,CMD,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,66
20260421,CMD,cod,ZRTO,ZRTO_others,,RTO On/Before LPD,1,11175
20260421,CMP,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,3,28
20260421,CMP,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,2,28
20260421,CMP,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,33
20260421,CMP,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,1,28
20260421,CMP,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,28
20260421,CMP,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_UntraceableFromHub,Breach,1,28
20260421,CMP,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,28
20260421,CMP,cod,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,28
20260421,CND,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,2,17
20260421,CND,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,17
20260421,CND,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,17
20260421,CND,cod,ZRTO,ZRTO_others,,Breach,1,17
20260421,CRD,prepaid,ZRTO,ZRTO_others,,Breach,15,746
20260421,CRD,prepaid,ZRTO,ZRTO_others,,RTO On/Before LPD,5,746
20260421,CRD,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,3,746
20260421,CRD,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_No_Response,Breach,2,746
20260421,CRD,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,746
20260421,CRD,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,1,746
20260421,CRD,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,746
20260421,CRD,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,1,746
20260421,CRM,prepaid,ZRTO,ZRTO_others,,Breach,9,122
20260421,CRM,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,3,122
20260421,CRM,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_HeavyLoad,Breach,2,122
20260421,CRM,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,1,122
20260421,CRM,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,Breach,1,122
20260421,CRM,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,122
20260421,CRM,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,1,122
20260421,CSU,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,43,168
20260421,CSU,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,3,168
20260421,CSU,cod,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,3,168
20260421,CSU,cod,Non_ZRTO,Cancelled_by_Client,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,2,168
20260421,CSU,cod,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,2,168
20260421,CSU,cod,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,RTO On/Before LPD,1,168
20260421,CSU,cod,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,168
20260421,CSU,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,1,127
20260421,CSU,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,1,168
20260421,CSU,cod,ZRTO,ZRTO_others,,Breach,1,168
20260421,CSU,cod,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,RTO On/Before LPD,1,168
20260421,CSU,prepaid,ZRTO,ZRTO_Damage,Undelivered_Shipment_Damage,RTO On/Before LPD,1,127
20260421,DAA,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,1,9
20260421,DAB,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,1,66
20260421,DAB,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,1,66
20260421,DAB,prepaid,ZRTO,ZRTO_others,,Breach,1,66
20260421,DAB,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,1,66
20260421,DAB,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,1,66
20260421,DAH,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,Breach,103,3904
20260421,DAH,prepaid,ZRTO,ZRTO_others,,Breach,49,3904
20260421,DAH,prepaid,Non_ZRTO,Attempt_GTE3_RFR,Undelivered_Request_For_Reschedule,Breach,39,3904
20260421,DAH,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,RTO On/Before LPD,17,3904
20260421,DAH,prepaid,Non_ZRTO,Attempt_GTE3_Other,Undelivered_HeavyLoad,Breach,14,3904
20260421,DAH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_Request_For_Reschedule,Breach,13,3904
20260421,DAH,prepaid,Non_ZRTO,ORC,Undelivered_Order_Rejected_By_Customer,Breach,13,3904
20260421,DAH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_HeavyLoad,Breach,10,3904
20260421,DAH,prepaid,ZRTO,ZRTO_SSM,Undelivered_SameStateMisroute,Breach,10,3904
20260421,DAH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_NonServiceablePincode,Breach,9,3904
20260421,DAH,prepaid,ZRTO,ZRTO_NSS,Undelivered_NonServiceablePincode,Breach,7,3904
20260421,DAH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_No_Response,Breach,6,3904
20260421,DAH,prepaid,Non_ZRTO,Attempt_GTE3_CNR,Undelivered_No_Response,RTO On/Before LPD,5,3904
20260421,DAH,prepaid,Non_ZRTO,Cancelled_by_Client,Undelivered_Request_For_Reschedule,Breach,4,3904
20260421,DAH,prepaid,Non_ZRTO,Attempt_1_or_2,Undelivered_SameStateMisroute,Breach,3,3904
